dish_id,restaurant_id,name,description,category,price,currency,ingredients,allergens,dietary_tags,spicy_level,calories,available
522,24,Confit cod,"Confit cod is a main dish, made mainly with tomato, garlic, olive oil, onion, milk and spinach. Suitable for the following diets: gluten_free and halal. Contains allergens: egg, peanuts and gluten.",main,8.74,EUR,tomato;garlic;olive oil;onion;milk;spinach,egg;peanuts;gluten,gluten_free;halal,0,668,True
523,24,Cream mille-feuille,"Cream mille-feuille is a dessert dish, made mainly with spinach, tomato, white fish and chicken. No declared allergens.",dessert,2.74,EUR,spinach;tomato;white fish;chicken,,,0,407,True
524,24,Charcuterie board,"Charcuterie board is a starter dish, made mainly with parsley, lemon, cream and cheese. No declared allergens.",starter,6.02,EUR,parsley;lemon;cream;cheese,,,0,253,True
525,24,Creamy seafood rice,"Creamy seafood rice is a main dish, made mainly with cheese, lemon, mushrooms, sugar and pork. Contains allergens: egg, fish and shellfish. Spice level: 4/5.",main,9.72,EUR,cheese;lemon;mushrooms;sugar;pork,egg;fish;shellfish,,4,488,True
526,24,House wine (glass) (house style),"House wine (glass) (house style) is a drink dish, made mainly with basic amenities. Contains allergens: mustard and lupin. Spice level: 5/5.",drink,2.07,EUR,,mustard;lupin,,5,101,True
527,24,Marinated anchovies,"Marinated anchovies is a small plate dish, made mainly with paprika, bell pepper, tomato, rice and milk. Suitable for the following diets: vegan. Contains allergens: lupin, celery and fish. Spice level: 2/5.",small plate,3.05,EUR,paprika;bell pepper;tomato;rice;milk,lupin;celery;fish,vegan,2,161,True
528,24,Homemade custard,"Homemade custard is a dessert dish, made mainly with mushrooms and garlic. Contains allergens: fish, egg and molluscs. Spice level: 4/5.",dessert,2.76,EUR,mushrooms;garlic,fish;egg;molluscs,,4,362,True
529,24,Spanish-style omelette (signature),"Spanish-style omelette (signature) is a small plate dish, made mainly with garlic and mushrooms. No declared allergens.",small plate,2.01,EUR,garlic;mushrooms,,,0,254,True
530,24,Grilled peppers (signature),"Grilled peppers (signature) is a small plate dish, made mainly with sugar, chicken, spinach, milk, flour and seafood. No declared allergens.",small plate,4.03,EUR,sugar;chicken;spinach;milk;flour;seafood,,,0,262,True
531,24,Creamy seafood rice (house style),"Creamy seafood rice (house style) is a main dish, made mainly with cheese, spinach and garlic. Contains allergens: egg, molluscs and sesame. Spice level: 3/5.",main,9.4,EUR,cheese;spinach;garlic,egg;molluscs;sesame,,3,503,True
532,24,Oven-baked sea bass,"Oven-baked sea bass is a main dish, made mainly with paprika, egg, mushrooms, flour, bell pepper and milk. No declared allergens. Spice level: 4/5.",main,8.84,EUR,paprika;egg;mushrooms;flour;bell pepper;milk,,,4,533,True
533,24,Warm mixed salad,"Warm mixed salad is a starter dish, made mainly with seafood, chicken, chocolate, olive oil, beef and garlic. No declared allergens.",starter,2.45,EUR,seafood;chicken;chocolate;olive oil;beef;garlic,,,0,279,True
534,24,Beef carpaccio,"Beef carpaccio is a starter dish, made mainly with mushrooms, chicken, white fish, cheese, seafood and olive oil. No declared allergens. Spice level: 2/5.",starter,3.75,EUR,mushrooms;chicken;white fish;cheese;seafood;olive oil,,,2,169,True
535,24,Artisan ice cream,"Artisan ice cream is a dessert dish, made mainly with egg, chocolate, parsley, pork, lemon and cheese. Suitable for the following diets: lactose_free and vegan. Contains allergens: sulphites.",dessert,4.59,EUR,egg;chocolate;parsley;pork;lemon;cheese,sulphites,lactose_free;vegan,0,489,True
536,24,Soup of the day,"Soup of the day is a starter dish, made mainly with cheese and bell pepper. Suitable for the following diets: lactose_free and gluten_free. Contains allergens: mustard and molluscs.",starter,6.92,EUR,cheese;bell pepper,mustard;molluscs,lactose_free;gluten_free,0,255,True
537,24,Fresh pasta with wild mushrooms (traditional),"Fresh pasta with wild mushrooms (traditional) is a main dish, made mainly with chicken, lemon, onion, egg, bell pepper and beef. Contains allergens: molluscs. Spice level: 1/5.",main,6.59,EUR,chicken;lemon;onion;egg;bell pepper;beef,molluscs,,1,617,True
538,24,Warm mixed salad (traditional),"Warm mixed salad (traditional) is a starter dish, made mainly with spinach and almond. Suitable for the following diets: halal and vegetarian. No declared allergens. Spice level: 5/5.",starter,9.89,EUR,spinach;almond,,halal;vegetarian,5,332,True
539,24,Mineral water,"Mineral water is a drink dish, made mainly with basic amenities. No declared allergens. Spice level: 5/5.",drink,2.07,EUR,,,,5,172,True
540,24,Creamy seafood rice (chef's special),"Creamy seafood rice (chef's special) is a main dish, made mainly with potato and seafood. Suitable for the following diets: lactose_free. No declared allergens.",main,7.14,EUR,potato;seafood,,lactose_free,0,854,True
541,24,Beef carpaccio (house style),"Beef carpaccio (house style) is a starter dish, made mainly with egg, cheese, garlic, cream, paprika and chocolate. Suitable for the following diets: halal. No declared allergens.",starter,4.61,EUR,egg;cheese;garlic;cream;paprika;chocolate,,halal,0,212,True
542,24,Seasonal fruit,"Seasonal fruit is a dessert dish, made mainly with cheese and milk. Suitable for the following diets: vegan. No declared allergens.",dessert,1.89,EUR,cheese;milk,,vegan,0,326,True
543,24,Mineral water (house style),"Mineral water (house style) is a drink dish, made mainly with basic amenities. No declared allergens. Spice level: 4/5.",drink,2.45,EUR,,,,4,45,True
544,24,Seasonal fruit (signature),"Seasonal fruit (signature) is a dessert dish, made mainly with cheese, chocolate, lemon, mushrooms, milk and pork. No declared allergens.",dessert,4.26,EUR,cheese;chocolate;lemon;mushrooms;milk;pork,,,0,313,True
545,24,Beef carpaccio (signature),"Beef carpaccio (signature) is a starter dish, made mainly with olive oil and lemon. Contains allergens: gluten. Spice level: 2/5.",starter,4.91,EUR,olive oil;lemon,gluten,,2,293,False
546,25,Spicy fried potatoes,"Spicy fried potatoes is a small plate dish, made mainly with olive oil, garlic, cream and egg. Suitable for the following diets: halal and kosher. No declared allergens. Spice level: 2/5.",small plate,7.3,EUR,olive oil;garlic;cream;egg,,halal;kosher,2,212,True
547,25,Cola,"Cola is a drink dish, made mainly with basic amenities. Contains allergens: soy and lupin.",drink,3.67,EUR,,soy;lupin,,0,122,True
548,25,Chocolate lava cake,"Chocolate lava cake is a dessert dish, made mainly with flour, spinach, beef and potato. Contains allergens: milk, sesame and peanuts. Spice level: 1/5.",dessert,6.02,EUR,flour;spinach;beef;potato,milk;sesame;peanuts,,1,287,True
549,25,Soup of the day,"Soup of the day is a starter dish, made mainly with potato, tomato, pork and white fish. Contains allergens: tree nuts and molluscs.",starter,7.25,EUR,potato;tomato;pork;white fish,tree nuts;molluscs,,0,304,False
550,25,Cola (house style),"Cola (house style) is a drink dish, made mainly with basic amenities. No declared allergens.",drink,3.16,EUR,,,,0,184,True
551,25,Fresh juice,"Fresh juice is a drink dish, made mainly with basic amenities. No declared allergens.",drink,4.16,EUR,,,,0,35,True
552,25,Confit cod,"Confit cod is a main dish, made mainly with lemon, seafood, chicken, onion, tomato and egg. Suitable for the following diets: vegetarian. Contains allergens: egg. Spice level: 4/5.",main,17.28,EUR,lemon;seafood;chicken;onion;tomato;egg,egg,vegetarian,4,689,True
553,25,Artisan ice cream,"Artisan ice cream is a dessert dish, made mainly with cheese, bell pepper, almond and white fish. No declared allergens.",dessert,4.49,EUR,cheese;bell pepper;almond;white fish,,,0,436,True
554,25,Chicken curry,"Chicken curry is a main dish, made mainly with flour, parsley, cheese, onion, tomato and mushrooms. Contains allergens: mustard, celery and milk.",main,19.23,EUR,flour;parsley;cheese;onion;tomato;mushrooms,mustard;celery;milk,,0,573,True
555,25,Homemade custard,"Homemade custard is a dessert dish, made mainly with tomato, beef, milk, bell pepper and chocolate. Contains allergens: lupin and fish.",dessert,5.64,EUR,tomato;beef;milk;bell pepper;chocolate,lupin;fish,,0,401,True
556,25,Chicken curry (house style),"Chicken curry (house style) is a main dish, made mainly with white fish, chicken, egg, seafood and chocolate. Suitable for the following diets: gluten_free and vegetarian. Contains allergens: lupin, molluscs and celery.",main,16.16,EUR,white fish;chicken;egg;seafood;chocolate,lupin;molluscs;celery,gluten_free;vegetarian,0,636,True
557,25,Charcuterie board,"Charcuterie board is a starter dish, made mainly with flour, white fish and beef. Contains allergens: gluten and lupin.",starter,10.39,EUR,flour;white fish;beef,gluten;lupin,,0,234,True
558,25,Oven-baked sea bass,"Oven-baked sea bass is a main dish, made mainly with garlic, olive oil and bell pepper. Suitable for the following diets: lactose_free and gluten_free. No declared allergens. Spice level: 2/5.",main,17.7,EUR,garlic;olive oil;bell pepper,,lactose_free;gluten_free,2,497,False
559,25,Seasonal fruit,"Seasonal fruit is a dessert dish, made mainly with milk and almond. Contains allergens: shellfish. Spice level: 1/5.",dessert,4.38,EUR,milk;almond,shellfish,,1,352,True
560,25,Charcuterie board (signature),"Charcuterie board (signature) is a starter dish, made mainly with paprika, potato, garlic, cream and seafood. No declared allergens.",starter,6.91,EUR,paprika;potato;garlic;cream;seafood,,,0,289,True
561,25,Grilled sirloin steak,"Grilled sirloin steak is a main dish, made mainly with white fish, chocolate, parsley and rice. Contains allergens: soy.",main,11.64,EUR,white fish;chocolate;parsley;rice,soy,,0,757,True
562,25,House wine (glass),"House wine (glass) is a drink dish, made mainly with basic amenities. No declared allergens. Spice level: 1/5.",drink,3.88,EUR,,,,1,60,True
563,25,Cured ham,"Cured ham is a small plate dish, made mainly with potato, beef, paprika and seafood. Contains allergens: gluten, celery and shellfish. Spice level: 3/5.",small plate,5.69,EUR,potato;beef;paprika;seafood,gluten;celery;shellfish,,3,179,True
564,25,Creamy seafood rice,"Creamy seafood rice is a main dish, made mainly with parsley and paprika. No declared allergens. Spice level: 1/5.",main,11.85,EUR,parsley;paprika,,,1,573,True
565,25,Chicken curry (signature),"Chicken curry (signature) is a main dish, made mainly with lemon, spinach, egg, flour and almond. No declared allergens. Spice level: 5/5.",main,18.89,EUR,lemon;spinach;egg;flour;almond,,,5,457,True
566,25,Soup of the day (house style),"Soup of the day (house style) is a starter dish, made mainly with cheese, chicken, onion and garlic. No declared allergens.",starter,8.37,EUR,cheese;chicken;onion;garlic,,,0,327,True
567,25,Homemade croquettes,"Homemade croquettes is a starter dish, made mainly with parsley, chicken, spinach, milk, potato and flour. No declared allergens. Spice level: 5/5.",starter,7.28,EUR,parsley;chicken;spinach;milk;potato;flour,,,5,218,True
568,26,Craft beer,"Craft beer is a drink dish, made mainly with basic amenities. No declared allergens. Spice level: 1/5.",drink,3.12,EUR,,,,1,143,True
569,26,Oven-baked sea bass,"Oven-baked sea bass is a main dish, made mainly with potato and chicken. Suitable for the following diets: halal and lactose_free. No declared allergens.",main,19.0,EUR,potato;chicken,,halal;lactose_free,0,809,True
570,26,Warm mixed salad,"Warm mixed salad is a starter dish, made mainly with paprika, cream, chocolate, cheese, olive oil and tomato. Contains allergens: shellfish and soy.",starter,5.18,EUR,paprika;cream;chocolate;cheese;olive oil;tomato,shellfish;soy,,0,246,True
571,26,Craft beer (traditional),"Craft beer (traditional) is a drink dish, made mainly with basic amenities. Suitable for the following diets: vegan and lactose_free. No declared allergens.",drink,4.04,EUR,,,vegan;lactose_free,0,75,True
572,26,Craft beer (house style),"Craft beer (house style) is a drink dish, made mainly with basic amenities. No declared allergens. Spice level: 2/5.",drink,3.23,EUR,,,,2,155,True
573,26,Homemade croquettes,"Homemade croquettes is a starter dish, made mainly with almond, cheese, potato, tomato and seafood. Suitable for the following diets: kosher. No declared allergens. Spice level: 1/5.",starter,7.32,EUR,almond;cheese;potato;tomato;seafood,,kosher,1,232,True
574,26,Artisan ice cream,"Artisan ice cream is a dessert dish, made mainly with paprika, cheese, egg, beef and garlic. Contains allergens: soy, peanuts and egg. Spice level: 1/5.",dessert,6.23,EUR,paprika;cheese;egg;beef;garlic,soy;peanuts;egg,,1,538,False
575,26,Soup of the day,"Soup of the day is a starter dish, made mainly with white fish, olive oil, cheese, lemon, spinach and beef. No declared allergens.",starter,4.99,EUR,white fish;olive oil;cheese;lemon;spinach;beef,,,0,336,True
576,26,Fresh pasta with wild mushrooms,"Fresh pasta with wild mushrooms is a main dish, made mainly with mushrooms, bell pepper, cheese and sugar. Contains allergens: fish, milk and mustard.",main,15.49,EUR,mushrooms;bell pepper;cheese;sugar,fish;milk;mustard,,0,663,True
577,26,Garlic shrimp,"Garlic shrimp is a small plate dish, made mainly with cream and flour. No declared allergens.",small plate,6.06,EUR,cream;flour,,,0,164,True
578,26,Chocolate lava cake,"Chocolate lava cake is a dessert dish, made mainly with milk, garlic, spinach and cheese. Contains allergens: fish.",dessert,5.06,EUR,milk;garlic;spinach;cheese,fish,,0,484,True
579,26,Specialty coffee,"Specialty coffee is a drink dish, made mainly with basic amenities. Contains allergens: milk. Spice level: 1/5.",drink,2.08,EUR,,milk,,1,115,True
580,26,Oven-baked sea bass (chef's special),"Oven-baked sea bass (chef's special) is a main dish, made mainly with milk and cream. No declared allergens.",main,12.69,EUR,milk;cream,,,0,764,True
581,26,Cheesecake,"Cheesecake is a dessert dish, made mainly with bell pepper, beef, garlic, lemon, spinach and cheese. No declared allergens.",dessert,7.84,EUR,bell pepper;beef;garlic;lemon;spinach;cheese,,,0,450,True
582,27,Artisan ice cream,"Artisan ice cream is a dessert dish, made mainly with chocolate and beef. No declared allergens. Spice level: 3/5.",dessert,8.37,EUR,chocolate;beef,,,3,463,True
583,27,Grilled sirloin steak,"Grilled sirloin steak is a main dish, made mainly with egg, almond, flour and bell pepper. Contains allergens: fish.",main,27.9,EUR,egg;almond;flour;bell pepper,fish,,0,745,True
584,27,Mineral water,"Mineral water is a drink dish, made mainly with basic amenities. Suitable for the following diets: gluten_free and lactose_free. No declared allergens.",drink,3.35,EUR,,,gluten_free;lactose_free,0,142,True
585,27,Garden risotto,"Garden risotto is a main dish, made mainly with flour, potato and mushrooms. No declared allergens. Spice level: 3/5.",main,25.0,EUR,flour;potato;mushrooms,,,3,642,True
586,27,Seasonal fruit,"Seasonal fruit is a dessert dish, made mainly with potato, chocolate and beef. No declared allergens. Spice level: 5/5.",dessert,9.68,EUR,potato;chocolate;beef,,,5,467,True
587,27,Grilled peppers,"Grilled peppers is a small plate dish, made mainly with mushrooms, parsley, chocolate and almond. Suitable for the following diets: gluten_free and vegan. No declared allergens. Spice level: 1/5.",small plate,8.55,EUR,mushrooms;parsley;chocolate;almond,,gluten_free;vegan,1,201,True
588,27,Spicy fried potatoes,"Spicy fried potatoes is a small plate dish, made mainly with potato, egg, garlic and sugar. No declared allergens.",small plate,10.18,EUR,potato;egg;garlic;sugar,,,0,191,True
589,27,Mineral water (signature),"Mineral water (signature) is a drink dish, made mainly with basic amenities. Suitable for the following diets: gluten_free. Contains allergens: mustard, soy and sesame. Spice level: 3/5.",drink,5.24,EUR,,mustard;soy;sesame,gluten_free,3,122,True
590,27,Seasonal fruit (signature),"Seasonal fruit (signature) is a dessert dish, made mainly with chocolate, pork, chicken and parsley. Contains allergens: milk, mustard and celery. Spice level: 2/5.",dessert,9.56,EUR,chocolate;pork;chicken;parsley,milk;mustard;celery,,2,265,True
591,27,Beef carpaccio,"Beef carpaccio is a starter dish, made mainly with egg and sugar. Suitable for the following diets: halal. Contains allergens: tree nuts.",starter,12.38,EUR,egg;sugar,tree nuts,halal,0,306,True
592,27,Mineral water (traditional),"Mineral water (traditional) is a drink dish, made mainly with basic amenities. No declared allergens.",drink,4.66,EUR,,,,0,138,True
593,27,Beef carpaccio (house style),"Beef carpaccio (house style) is a starter dish, made mainly with milk, beef, flour and almond. No declared allergens.",starter,18.16,EUR,milk;beef;flour;almond,,,0,234,True
594,27,Garlic shrimp,"Garlic shrimp is a small plate dish, made mainly with rice, spinach, mushrooms, chicken and chocolate. No declared allergens. Spice level: 3/5.",small plate,5.72,EUR,rice;spinach;mushrooms;chicken;chocolate,,,3,233,True
595,27,Oven-baked sea bass,"Oven-baked sea bass is a main dish, made mainly with cheese, bell pepper, mushrooms and onion. No declared allergens.",main,22.51,EUR,cheese;bell pepper;mushrooms;onion,,,0,732,True
596,27,Beef carpaccio (chef's special),"Beef carpaccio (chef's special) is a starter dish, made mainly with cheese, potato, rice and spinach. No declared allergens.",starter,10.96,EUR,cheese;potato;rice;spinach,,,0,218,True
597,27,Mineral water (chef's special),"Mineral water (chef's special) is a drink dish, made mainly with basic amenities. No declared allergens.",drink,4.29,EUR,,,,0,76,True
598,27,Charcuterie board,"Charcuterie board is a starter dish, made mainly with bell pepper and white fish. No declared allergens.",starter,14.25,EUR,bell pepper;white fish,,,0,242,True
599,27,Chocolate lava cake,"Chocolate lava cake is a dessert dish, made mainly with seafood, chicken, white fish, beef, garlic and potato. No declared allergens. Spice level: 1/5.",dessert,9.22,EUR,seafood;chicken;white fish;beef;garlic;potato,,,1,392,True
600,27,Garlic shrimp (traditional),"Garlic shrimp (traditional) is a small plate dish, made mainly with egg, almond and chocolate. No declared allergens.",small plate,8.36,EUR,egg;almond;chocolate,,,0,187,True
601,27,Grilled peppers (signature),"Grilled peppers (signature) is a small plate dish, made mainly with white fish, onion, milk, pork, sugar and cream. Contains allergens: sulphites, shellfish and fish. Spice level: 1/5.",small plate,7.87,EUR,white fish;onion;milk;pork;sugar;cream,sulphites;shellfish;fish,,1,271,False
602,27,Craft beer,"Craft beer is a drink dish, made mainly with basic amenities. No declared allergens. Spice level: 2/5.",drink,4.21,EUR,,,,2,40,True
603,27,Grilled peppers (house style),"Grilled peppers (house style) is a small plate dish, made mainly with rice and chocolate. Suitable for the following diets: gluten_free. No declared allergens.",small plate,10.54,EUR,rice;chocolate,,gluten_free,0,184,True
604,27,Grilled sirloin steak (signature),"Grilled sirloin steak (signature) is a main dish, made mainly with garlic, mushrooms, pork and parsley. No declared allergens. Spice level: 5/5.",main,13.77,EUR,garlic;mushrooms;pork;parsley,,,5,434,True
605,27,Chocolate lava cake (signature),"Chocolate lava cake (signature) is a dessert dish, made mainly with seafood, paprika and spinach. No declared allergens.",dessert,6.86,EUR,seafood;paprika;spinach,,,0,489,True
606,27,Garlic shrimp (signature),"Garlic shrimp (signature) is a small plate dish, made mainly with egg, mushrooms, onion, garlic, sugar and cheese. No declared allergens.",small plate,8.29,EUR,egg;mushrooms;onion;garlic;sugar;cheese,,,0,201,True
607,27,Garden risotto (signature),"Garden risotto (signature) is a main dish, made mainly with paprika, rice and spinach. No declared allergens. Spice level: 1/5.",main,23.19,EUR,paprika;rice;spinach,,,1,838,False
608,27,Spicy fried potatoes (chef's special),"Spicy fried potatoes (chef's special) is a small plate dish, made mainly with white fish, tomato and rice. Contains allergens: lupin and gluten. Spice level: 5/5.",small plate,6.54,EUR,white fish;tomato;rice,lupin;gluten,,5,203,True
609,27,Soup of the day,"Soup of the day is a starter dish, made mainly with beef, potato, spinach, onion, parsley and sugar. No declared allergens. Spice level: 2/5.",starter,13.57,EUR,beef;potato;spinach;onion;parsley;sugar,,,2,272,True
610,27,Confit cod,"Confit cod is a main dish, made mainly with spinach and onion. No declared allergens. Spice level: 2/5.",main,25.17,EUR,spinach;onion,,,2,613,True
611,28,Garlic shrimp,"Garlic shrimp is a small plate dish, made mainly with flour, beef, chicken, tomato and bell pepper. Suitable for the following diets: lactose_free. No declared allergens.",small plate,6.42,EUR,flour;beef;chicken;tomato;bell pepper,,lactose_free,0,219,True
612,28,Grilled peppers,"Grilled peppers is a small plate dish, made mainly with white fish, almond, spinach, mushrooms and milk. Suitable for the following diets: halal and lactose_free. Contains allergens: egg.",small plate,3.67,EUR,white fish;almond;spinach;mushrooms;milk,egg,halal;lactose_free,0,171,True
613,28,Oven-baked sea bass,"Oven-baked sea bass is a main dish, made mainly with chocolate and bell pepper. Suitable for the following diets: lactose_free. Contains allergens: celery and fish. Spice level: 3/5.",main,16.33,EUR,chocolate;bell pepper,celery;fish,lactose_free,3,628,True
614,28,Beef carpaccio,"Beef carpaccio is a starter dish, made mainly with chicken, chocolate and almond. Contains allergens: shellfish. Spice level: 4/5.",starter,7.02,EUR,chicken;chocolate;almond,shellfish,,4,322,True
615,28,Beef carpaccio (signature),"Beef carpaccio (signature) is a starter dish, made mainly with flour and spinach. No declared allergens. Spice level: 1/5.",starter,10.08,EUR,flour;spinach,,,1,201,True
616,28,Fresh pasta with wild mushrooms,"Fresh pasta with wild mushrooms is a main dish, made mainly with seafood, white fish, mushrooms, chocolate, garlic and spinach. No declared allergens.",main,13.72,EUR,seafood;white fish;mushrooms;chocolate;garlic;spinach,,,0,725,True
617,28,Grilled sirloin steak,"Grilled sirloin steak is a main dish, made mainly with almond and white fish. No declared allergens. Spice level: 2/5.",main,14.69,EUR,almond;white fish,,,2,573,True
618,28,Garlic shrimp (house style),"Garlic shrimp (house style) is a small plate dish, made mainly with spinach, cream, potato, flour, beef and white fish. No declared allergens.",small plate,3.12,EUR,spinach;cream;potato;flour;beef;white fish,,,0,249,True
619,28,Cola,"Cola is a drink dish, made mainly with basic amenities. Suitable for the following diets: halal. Contains allergens: celery.",drink,3.54,EUR,,celery,halal,0,42,True
620,28,Spicy fried potatoes,"Spicy fried potatoes is a small plate dish, made mainly with beef, parsley, rice, sugar and bell pepper. No declared allergens. Spice level: 1/5.",small plate,4.99,EUR,beef;parsley;rice;sugar;bell pepper,,,1,240,True
621,28,Grilled peppers (signature),"Grilled peppers (signature) is a small plate dish, made mainly with paprika and bell pepper. No declared allergens.",small plate,4.47,EUR,paprika;bell pepper,,,0,180,True
622,28,Grilled peppers (house style),"Grilled peppers (house style) is a small plate dish, made mainly with cream, seafood, bell pepper, chocolate and olive oil. Contains allergens: gluten. Spice level: 2/5.",small plate,5.1,EUR,cream;seafood;bell pepper;chocolate;olive oil,gluten,,2,226,True
623,28,Grilled sirloin steak (chef's special),"Grilled sirloin steak (chef's special) is a main dish, made mainly with seafood and chocolate. Suitable for the following diets: lactose_free. No declared allergens.",main,14.96,EUR,seafood;chocolate,,lactose_free,0,733,True
624,28,Seasonal fruit,"Seasonal fruit is a dessert dish, made mainly with paprika and tomato. No declared allergens.",dessert,5.22,EUR,paprika;tomato,,,0,364,True
625,28,Specialty coffee,"Specialty coffee is a drink dish, made mainly with basic amenities. No declared allergens. Spice level: 1/5.",drink,3.6,EUR,,,,1,131,False
626,28,Grilled sirloin steak (traditional),"Grilled sirloin steak (traditional) is a main dish, made mainly with beef, garlic, lemon, cheese, paprika and potato. No declared allergens.",main,15.1,EUR,beef;garlic;lemon;cheese;paprika;potato,,,0,756,True
627,28,Confit cod,"Confit cod is a main dish, made mainly with cheese, milk, almond, onion and chicken. No declared allergens.",main,17.35,EUR,cheese;milk;almond;onion;chicken,,,0,525,True
628,28,Chicken curry,"Chicken curry is a main dish, made mainly with pork, parsley, onion and milk. No declared allergens.",main,14.77,EUR,pork;parsley;onion;milk,,,0,576,True
629,28,Homemade custard,"Homemade custard is a dessert dish, made mainly with pork and parsley. No declared allergens.",dessert,8.41,EUR,pork;parsley,,,0,398,True
630,28,Beef carpaccio (house style),"Beef carpaccio (house style) is a starter dish, made mainly with rice, egg, paprika and bell pepper. No declared allergens. Spice level: 4/5.",starter,8.94,EUR,rice;egg;paprika;bell pepper,,,4,209,True
631,28,Charcuterie board,"Charcuterie board is a starter dish, made mainly with parsley, onion, mushrooms, cream, lemon and almond. Contains allergens: fish, sesame and shellfish. Spice level: 3/5.",starter,7.41,EUR,parsley;onion;mushrooms;cream;lemon;almond,fish;sesame;shellfish,,3,232,True
632,28,Fresh pasta with wild mushrooms (house style),"Fresh pasta with wild mushrooms (house style) is a main dish, made mainly with white fish, chicken, bell pepper, pork, milk and potato. No declared allergens.",main,10.74,EUR,white fish;chicken;bell pepper;pork;milk;potato,,,0,658,False
633,29,Spicy fried potatoes,"Spicy fried potatoes is a small plate dish, made mainly with chocolate and seafood. No declared allergens.",small plate,3.21,EUR,chocolate;seafood,,,0,165,True
634,29,House wine (glass),"House wine (glass) is a drink dish, made mainly with basic amenities. Contains allergens: tree nuts and soy.",drink,2.68,EUR,,tree nuts;soy,,0,38,True
635,29,House wine (glass) (traditional),"House wine (glass) (traditional) is a drink dish, made mainly with basic amenities. Contains allergens: mustard and tree nuts.",drink,2.54,EUR,,mustard;tree nuts,,0,93,True
636,29,Craft beer,"Craft beer is a drink dish, made mainly with basic amenities. Suitable for the following diets: gluten_free. Contains allergens: fish and egg.",drink,1.2,EUR,,fish;egg,gluten_free,0,177,True
637,29,Beef carpaccio,"Beef carpaccio is a starter dish, made mainly with flour, garlic, white fish and potato. No declared allergens.",starter,8.14,EUR,flour;garlic;white fish;potato,,,0,197,False
638,29,Artisan ice cream,"Artisan ice cream is a dessert dish, made mainly with chicken and tomato. Contains allergens: fish and shellfish. Spice level: 1/5.",dessert,3.65,EUR,chicken;tomato,fish;shellfish,,1,465,False
639,29,House burger,"House burger is a main dish, made mainly with paprika and beef. No declared allergens.",main,11.63,EUR,paprika;beef,,,0,809,True
640,29,Spicy fried potatoes (traditional),"Spicy fried potatoes (traditional) is a small plate dish, made mainly with chocolate, onion and milk. Contains allergens: sesame.",small plate,3.28,EUR,chocolate;onion;milk,sesame,,0,273,True
641,29,Creamy seafood rice,"Creamy seafood rice is a main dish, made mainly with flour, seafood, potato, bell pepper and olive oil. Contains allergens: egg, celery and peanuts.",main,8.27,EUR,flour;seafood;potato;bell pepper;olive oil,egg;celery;peanuts,,0,723,True
642,29,Charcuterie board,"Charcuterie board is a starter dish, made mainly with beef, paprika, parsley, cream and onion. Contains allergens: sesame. Spice level: 2/5.",starter,2.99,EUR,beef;paprika;parsley;cream;onion,sesame,,2,319,True
643,29,Confit cod,"Confit cod is a main dish, made mainly with chicken, milk and bell pepper. Suitable for the following diets: vegan. Contains allergens: sesame, soy and milk.",main,7.78,EUR,chicken;milk;bell pepper,sesame;soy;milk,vegan,0,803,True
644,29,Specialty coffee,"Specialty coffee is a drink dish, made mainly with basic amenities. Contains allergens: lupin.",drink,1.54,EUR,,lupin,,0,130,True
645,29,Grilled sirloin steak,"Grilled sirloin steak is a main dish, made mainly with paprika, potato, sugar, bell pepper and garlic. Contains allergens: tree nuts and sesame.",main,13.39,EUR,paprika;potato;sugar;bell pepper;garlic,tree nuts;sesame,,0,714,True
646,29,Chocolate lava cake,"Chocolate lava cake is a dessert dish, made mainly with almond and rice. No declared allergens. Spice level: 1/5.",dessert,5.5,EUR,almond;rice,,,1,348,True
647,29,Spicy fried potatoes (house style),"Spicy fried potatoes (house style) is a small plate dish, made mainly with seafood, chocolate, bell pepper and flour. Suitable for the following diets: vegan and halal. No declared allergens. Spice level: 1/5.",small plate,3.56,EUR,seafood;chocolate;bell pepper;flour,,vegan;halal,1,234,True
648,29,Artisan ice cream (house style),"Artisan ice cream (house style) is a dessert dish, made mainly with seafood, paprika, sugar, rice, chicken and bell pepper. Suitable for the following diets: halal and kosher. Contains allergens: shellfish, sulphites and mustard.",dessert,3.11,EUR,seafood;paprika;sugar;rice;chicken;bell pepper,shellfish;sulphites;mustard,halal;kosher,0,491,True
649,29,Spanish-style omelette,"Spanish-style omelette is a small plate dish, made mainly with seafood, chicken and bell pepper. Contains allergens: egg, celery and soy.",small plate,2.41,EUR,seafood;chicken;bell pepper,egg;celery;soy,,0,101,True
650,29,Soup of the day,"Soup of the day is a starter dish, made mainly with cream, olive oil, flour, potato, rice and cheese. No declared allergens.",starter,5.93,EUR,cream;olive oil;flour;potato;rice;cheese,,,0,259,True
651,29,Seasonal fruit,"Seasonal fruit is a dessert dish, made mainly with parsley, potato, chocolate, garlic, cream and egg. No declared allergens.",dessert,4.44,EUR,parsley;potato;chocolate;garlic;cream;egg,,,0,370,True
652,29,Chicken curry,"Chicken curry is a main dish, made mainly with bell pepper, rice and chocolate. No declared allergens. Spice level: 3/5.",main,11.03,EUR,bell pepper;rice;chocolate,,,3,473,True
653,29,Oven-baked sea bass,"Oven-baked sea bass is a main dish, made mainly with mushrooms, paprika, sugar and spinach. Contains allergens: fish.",main,8.85,EUR,mushrooms;paprika;sugar;spinach,fish,,0,724,True
